,App Name,Description,Bot Number,Count
5173,27,"A robot with feelings is a rare sight! With our Mikojis app, Miko expresses all its emotions through the cutest emojis. Miko can go crazy! It can blush, snore, smirk & yawn too. There are 18 Mikojis through which Miko interacts with the child's ever-changing moods!",M3B02975C,1.0
5174,42,"A collection of digital comic books with sounds and pictures that enhance the whole story telling experience! Teach your kids good morals, values, ethics & kindness through Ting Ting Tales. This can be a great bedtime routine for your little one!",M3B024EEE,0.0
5175,5,The 2 Megapixel camera captures sweet moments of kids playing with Miko 3! The timer functionality lets the child record one minute long videos & take wonderful pictures as well!,M3B024EEE,0.0
5176,8,"An artist lives a 1000 lives! Painting can be a very soothing & calming activity for kids! This app has 700 pages with coloring themes such as magic, monsters, glitter, animation & many more!",M3B024EEE,0.0
5177,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B024EEE,1.0
5178,19,Set Miko free! Miko strolls around the house & greets people on its way with some music & dance! It's like having a new member in the family!,M3B024EEE,1.0
5179,10,"Imagine a personal TV curated specially for your little one! The app plays award-winning tv shows & games for kids covering topics such as science, nature, history, art, technology, social-emotional learning etc. With 13000+ hours of educational videos & 200+ games, your kid is sure to learn great things while having the best time!",M3B02B873,0.0
5180,12,"Help build your child's critical thinking & creative skills in the most entertaining way! This app plays award-winning tv shows & documentaries for kids covering topics such as science, nature, history, art, technology, social-emotional learning etc. With 13000+ hours of unique shows, your kid is sure to learn great things while having the best time!",M3B02B873,0.0
5181,37,"Miko 'walks the walk & talks the talk' in style! With our new AI feature, let Miko stroll around the house as it greets people without toppling over edges! Kids will love following Miko around!",M3B02B873,0.0
5182,7,"We are living in a highly technological world! Introduce your kids to the world of coding with our Google award winning app! With over 1000 levels, this app teaches the basics of programming through creative & interesting games to ensure fun & effective learning!",M3B02B873,1.0
5183,11,"Help build your child's problem solving, logical reasoning & memorizing skills at an early age! This app offers over 50 age-appropriate & educational games covering curriculum subjects such as science, maths, history etc. to ensure education is super engaging & fun!",M3B02B873,1.0
5184,5,The 2 Megapixel camera captures sweet moments of kids playing with Miko 3! The timer functionality lets the child record one minute long videos & take wonderful pictures as well!,M3B025288,0.0
5185,27,"A robot with feelings is a rare sight! With our Mikojis app, Miko expresses all its emotions through the cutest emojis. Miko can go crazy! It can blush, snore, smirk & yawn too. There are 18 Mikojis through which Miko interacts with the child's ever-changing moods!",M3B025288,0.0
5186,37,"Miko 'walks the walk & talks the talk' in style! With our new AI feature, let Miko stroll around the house as it greets people without toppling over edges! Kids will love following Miko around!",M3B025288,0.0
5187,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B025288,1.0
5188,19,Set Miko free! Miko strolls around the house & greets people on its way with some music & dance! It's like having a new member in the family!,M3B025288,1.0
5189,27,"A robot with feelings is a rare sight! With our Mikojis app, Miko expresses all its emotions through the cutest emojis. Miko can go crazy! It can blush, snore, smirk & yawn too. There are 18 Mikojis through which Miko interacts with the child's ever-changing moods!",M3B0229D8,0.0
5190,20,"Bond with your kids with this award winning story-telling app! The app comes with a ton of exciting stories such as fairytales, Aesop's fables, bedtime stories, moral & ethic learning stories & a lot more!",M3B0229D8,0.0
5191,19,Set Miko free! Miko strolls around the house & greets people on its way with some music & dance! It's like having a new member in the family!,M3B0229D8,0.0
5192,41,XOXO! This game gives a modern twist to its classic counterpart with introduction of themes related to magic and aliens! Watch your little one improve their logical thinking and problem solving skills through Tic Tac Toe!,M3B0229D8,0.0
5193,17,"The Fight Viruses app is a 10-level innovative match-up game. It teaches kids about health, sanitisation & cleanliness. It also teaches best practices & precautionary measures one should take against virus infections.",M3B0229D8,0.0
5194,5,The 2 Megapixel camera captures sweet moments of kids playing with Miko 3! The timer functionality lets the child record one minute long videos & take wonderful pictures as well!,M3B0276DB,0.0
5195,8,"An artist lives a 1000 lives! Painting can be a very soothing & calming activity for kids! This app has 700 pages with coloring themes such as magic, monsters, glitter, animation & many more!",M3B0276DB,0.0
5196,32,Meet Real-life Doctors Chris & Xand as they take kids on a scientific journey of how the human body works! A show that is both fun & educational for your little one!,M3B0276DB,0.0
5197,19,Set Miko free! Miko strolls around the house & greets people on its way with some music & dance! It's like having a new member in the family!,M3B0276DB,1.0
5198,41,XOXO! This game gives a modern twist to its classic counterpart with introduction of themes related to magic and aliens! Watch your little one improve their logical thinking and problem solving skills through Tic Tac Toe!,M3B0276DB,1.0
5199,42,"A collection of digital comic books with sounds and pictures that enhance the whole story telling experience! Teach your kids good morals, values, ethics & kindness through Ting Ting Tales. This can be a great bedtime routine for your little one!",M3B02775D,0.0
5200,35,Help improve your child's image recognition and hand-eye coordination skill with puzzles! It gets your child to unscramble an image from upto 30 different pieces into 1 recognizable image! Scramble & Unscramble dozens of images with Puzzle Time!,M3B02775D,0.0
